ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 25 de marzo,0,1,6.0,0,0,,en trámite,1 planta,0,1,84361695,0,,El Paso,," , El Paso , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",750,290,2019-04-14,499000,1,6.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,1,2.0,0,0,,en trámite,,1,1,84362987,10,,El Paso,," , El Paso , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1056,75,2019-04-14,163000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,,,planta 3ª exterior,0,0,84397455,5,1,Tazacorte,av. el emigrante s/n," av. el emigrante s/n , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",90,75,2019-04-14,250000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,,,0,0,84490560,11,,Villa de Mazo,LP-206," LP-206 , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",70,,2019-04-14,182400,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,1,3.0,1,0,1994,en trámite,2 plantas,0,1,83925444,0,,Santa Cruz de la Palma,Velhoco," Velhoco , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",665,,2019-04-14,300000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,3.0,0,0,,en trámite,3 plantas,0,1,84362409,0,,Breña Alta,BREÑA ALTA," BREÑA ALTA , Breña Alta , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1131,,2019-04-14,300000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,0,0,,en trámite,1 planta,1,0,84442388,11,,Breña Alta,EL MOLINO," EL MOLINO , Breña Alta , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",700,,2019-04-14,258000,0,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,1,1.0,0,0,,en trámite,planta 3ª exterior,0,0,84898099,1,0,Santa Cruz de la Palma,"Calle Anselmo Pérez de Brito, 45"," Calle Anselmo Pérez de Brito, 45 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",121,110,2019-04-14,250000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,40140966,1,0,Santa Cruz de la Palma,Urb. no," Calle Adolfo Cabrera Pinto, 7 , Urb. no , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ","Calle Adolfo Cabrera Pinto, 7","La Palma, Santa Cruz de Tenerife",90,,2019-04-14,80000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de julio,0,1,3.0,0,0,,en trámite,planta 2ª interior,0,0,40559084,1,0,Tazacorte,," , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",230,170,2019-04-14,500000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,1,1,2002,,1 planta,1,1,83876375,2,,Puntagorda,"Camino el Pinar, 32 A"," Camino el Pinar, 32 A , Puntagorda , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1812,,2019-04-14,350000,1,2.0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,2.0,0,0,,no indicado,planta 2ª exterior,0,0,83837787,1,0,Santa Cruz de la Palma,"Cuesta la Encarnación, 4"," Cuesta la Encarnación, 4 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",115,,2019-04-14,197000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,2.0,0,0,,en trámite,2 plantas,1,1,39056309,11,,Breña Alta,Urb. BREÑA ALTA," Treinta de Mayo, 7 , Urb. BREÑA ALTA , Breña Alta , La Palma, Santa Cruz de Tenerife ","Treinta de Mayo, 7","La Palma, Santa Cruz de Tenerife",490,275,2019-04-14,275000,0,4.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,en trámite,,0,0,84461345,0,,Tijarafe,," , Tijarafe , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",10000,100,2019-04-14,285000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,1.0,0,0,,,2 plantas,0,0,84421142,10,,Tazacorte,"Barrio San Borondón, Tazacorte s/n"," Barrio San Borondón, Tazacorte s/n , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",450,114,2019-04-14,215000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 16 de noviembre,1,0,1.0,0,0,,en trámite,,0,0,40455114,2,,Tijarafe,," , Tijarafe , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1181,92,2019-04-14,145000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,no indicado,,1,0,83212492,11,,Breña Baja,"Calle Vicente Cruz Gil, 8"," Calle Vicente Cruz Gil, 8 , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",137,118,2019-04-14,110300,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,no indicado,,1,0,83212493,11,,Breña Baja,"Calle Vicente Cruz Gil, 8"," Calle Vicente Cruz Gil, 8 , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",120,105,2019-04-14,96400,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,1,2.0,1,0,2008,en trámite,1 planta,1,1,423810,0,,Breña Alta,"Calle Casiopea, 44"," Calle Casiopea, 44 , Breña Alta , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",500,198,2019-04-14,350000,1,4.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,1,2.0,0,0,,,3 plantas,1,1,35839981,12,,Los Llanos de Aridane,"Urb. Jarra Canaria, 2"," Urb. Jarra Canaria, 2 , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",151,161,2019-04-14,260000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,1,2.0,0,0,1960,no indicado,planta 4ª exterior,1,0,39676146,1,1,Santa Cruz de la Palma,Puente Av. El," Puente Av. El , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",113,,2019-04-14,140000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de diciembre,0,0,2.0,1,0,,no indicado,planta 1ª interior,1,0,39000037,1,1,Tazacorte,tazacorte balcon del puerto s/n," tazacorte balcon del puerto s/n , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",89,,2019-04-14,182900,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de noviembre,0,1,2.0,1,0,1965,en trámite,planta 5ª exterior,0,0,82839187,1,1,Santa Cruz de la Palma,"Plaza de La Constitución, 8"," Plaza de La Constitución, 8 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",245,220,2019-04-14,250000,0,5.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de diciembre,0,0,2.0,1,0,2002,en trámite,bajo exterior,0,0,38815173,1,0,Santa Cruz de la Palma,Urb. EDIFICIO DRAGO - LOCAL," Calle Izcagua s/n , Urb. EDIFICIO DRAGO - LOCAL , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",Calle Izcagua s/n,"La Palma, Santa Cruz de Tenerife",170,,2019-04-14,125000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de enero,0,0,3.0,1,0,,no indicado,,0,1,83774461,0,,Puntallana,," , Puntallana , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",570,107,2019-04-14,190000,0,3.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,1,0,,,,0,0,84371081,1,1,Los Llanos de Aridane,Calle Tomás Bretón s/n," Calle Tomás Bretón s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",101,86,2019-04-14,132300,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,1,0,,,,0,0,84371074,1,1,Los Llanos de Aridane,Calle Tomás Bretón s/n," Calle Tomás Bretón s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",101,85,2019-04-14,127050,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,1,0,,,,0,0,84371076,1,1,Los Llanos de Aridane,Calle Tomás Bretón s/n," Calle Tomás Bretón s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",103,88,2019-04-14,132300,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,1,0,,en trámite,bajo,1,0,84266242,1,1,Los Llanos de Aridane,Calle Tomás Bretón," Calle Tomás Bretón , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",89,,2019-04-14,121800,0,3.0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,1,3.0,1,0,1960,no indicado,3 plantas,1,0,39674651,11,,Santa Cruz de la Palma,La Encarnacion," La Encarnacion , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",113,,2019-04-14,240000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,1.0,0,0,,en trámite,2 plantas,0,1,83190629,0,,Puntagorda,Centro Puntagorda s/n," Centro Puntagorda s/n , Puntagorda , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",154,,2019-04-14,90000,0,2.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,0,0,1.0,0,0,1950,en trámite,1 planta,0,1,83261379,0,,Puntagorda,"Camino el Pinar, Puntagorda s/n"," Camino el Pinar, Puntagorda s/n , Puntagorda , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",3000,120,2019-04-14,175000,0,2.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,1.0,1,0,2009,,bajo exterior,1,0,83414235,1,1,Tazacorte,"Avenida Felipe Lorenzo, Tazacorte s/n"," Avenida Felipe Lorenzo, Tazacorte s/n , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",92,87,2019-04-14,140000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 29 de marzo,0,0,1.0,1,0,,en trámite,1 planta,0,1,83457188,0,,Tijarafe,Urb. La Punta Arriba," Pasaje Cabezadas, 34 , Urb. La Punta Arriba , Tijarafe , La Palma, Santa Cruz de Tenerife ","Pasaje Cabezadas, 34","La Palma, Santa Cruz de Tenerife",2385,75,2019-04-14,219000,0,2.0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,1,0,,en trámite,planta 1ª,0,0,84919262,1,1,Tazacorte,"Calle Ocho de Marzo, 1"," Calle Ocho de Marzo, 1 , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",86,,2019-04-14,99000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,1,0,,en trámite,bajo,0,0,84919263,1,1,Tazacorte,"Calle Ocho de Marzo, 1"," Calle Ocho de Marzo, 1 , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",76,,2019-04-14,95000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,2.0,0,0,,,,0,0,84168659,7,,El Paso,"Camino de Tacande, 29"," Camino de Tacande, 29 , El Paso , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",3850,145,2019-04-14,414900,0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,1949,,1 planta,0,0,82352811,2,,Santa Cruz de la Palma,"Calle A. Rodriguez Lopez, 17"," Calle A. Rodriguez Lopez, 17 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",55,,2019-04-14,60000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,0,1.0,1,0,,no indicado,2 plantas,1,1,2078240,0,,Barlovento,Urb. el drago," Calle Tajinaste, 1 , Urb. el drago , Barlovento , La Palma, Santa Cruz de Tenerife ","Calle Tajinaste, 1","La Palma, Santa Cruz de Tenerife",99,100,2019-04-14,132000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,1,0,,en trámite,planta 2ª interior,0,0,84477224,1,1,Tazacorte,Urb. Tazacorte," Calle Progreso, 24 , Urb. Tazacorte , Tazacorte , La Palma, Santa Cruz de Tenerife ","Calle Progreso, 24","La Palma, Santa Cruz de Tenerife",120,90,2019-04-14,160000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,2012,,planta 2ª exterior,1,0,84100158,1,1,Los Llanos de Aridane,Calle Cabo," Calle Cabo , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",91,82,2019-04-14,125000,1,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,1,0,,,,0,0,84824734,1,1,Los Llanos de Aridane,Calle Tomás Bretón s/n," Calle Tomás Bretón s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",88,77,2019-04-14,106050,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,,,,0,0,84824750,1,1,Los Llanos de Aridane,Calle Tomás Bretón s/n," Calle Tomás Bretón s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",88,75,2019-04-14,111300,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,1,2.0,1,1,,en trámite,2 plantas,1,1,84495538,10,,Los Llanos de Aridane,cruz chica s/n," cruz chica s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1500,180,2019-04-14,850000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,,,2 plantas,0,0,83414742,0,,San Andrés y Sauces,LAS TOSCAS," LAS TOSCAS , San Andrés y Sauces , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",132,,2019-04-14,135000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,,,planta 6ª,0,0,81826486,1,1,Santa Cruz de la Palma,"Avenida el Puente, 58"," Avenida el Puente, 58 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",62,,2019-04-14,98000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,3.0,0,0,,en trámite,1 planta,1,1,35817059,0,,Puntallana,," , Puntallana , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",7000,,2019-04-14,985000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,0,1988,,2 plantas,0,0,83880504,11,,Santa Cruz de la Palma,"Calle Navarra, 48"," Calle Navarra, 48 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",73,,2019-04-14,120000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,2007,,bajo exterior,0,0,84908847,1,1,Los Llanos de Aridane,Urb. Edificio Venecia," Calle Convento, 64 , Urb. Edificio Venecia , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ","Calle Convento, 64","La Palma, Santa Cruz de Tenerife",70,60,2019-04-14,90000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de marzo,0,0,3.0,1,0,2007,no indicado,1 planta,0,1,39762935,0,,Breña Alta,Urb. Urb. La Grama," Calle de Casiopea , Urb. Urb. La Grama , Breña Alta , La Palma, Santa Cruz de Tenerife ",Calle de Casiopea,"La Palma, Santa Cruz de Tenerife",595,181,2019-04-14,390000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,1,0,,en trámite,planta 1ª exterior,1,1,31019140,1,1,Breña Baja,"Calle finca amado ii, 80 -82"," Calle finca amado ii, 80 -82 , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",57,54,2019-04-14,68000,0,1.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,0,0,1940,no indicado,2 plantas,0,1,40045431,11,,Santa Cruz de la Palma,San Telmo," San Telmo , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",192,,2019-04-14,90000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,1,0,2006,en trámite,planta 2ª exterior,1,1,81725051,1,1,Breña Baja,Camino del Rincon," Camino del Rincon , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",102,67,2019-04-14,110000,1,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,2007,,bajo exterior,0,0,83587442,1,1,Los Llanos de Aridane,Urb. Edificio Venecia," Calle Convento, 64 , Urb. Edificio Venecia , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ","Calle Convento, 64","La Palma, Santa Cruz de Tenerife",89,71,2019-04-14,107000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,2016,,planta 1ª exterior,1,0,83870447,1,1,Los Llanos de Aridane,Urb. Edificio Marten," Calle Tamanca, 73 , Urb. Edificio Marten , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ","Calle Tamanca, 73","La Palma, Santa Cruz de Tenerife",85,73,2019-04-14,65000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de abril,0,1,2.0,0,0,1980,no indicado,planta 6ª,0,0,84715007,1,1,Santa Cruz de la Palma,"Avenida el Puente, 48"," Avenida el Puente, 48 , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",109,,2019-04-14,136000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,1,0,2008,en trámite,3 plantas,1,0,84942611,11,,Breña Baja,VICENTE CRUZ GIL," VICENTE CRUZ GIL , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",121,,2019-04-14,96400,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de octubre,0,0,1.0,1,0,1992,,planta 2ª exterior,0,0,37736071,1,1,Los Llanos de Aridane,Urb. Edificio Pisa," Calle Enrique Mederos Lorenzo, 110 , Urb. Edificio Pisa , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ","Calle Enrique Mederos Lorenzo, 110","La Palma, Santa Cruz de Tenerife",79,70,2019-04-14,98750,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de diciembre,0,0,2.0,0,0,1987,,planta 2ª exterior,0,0,38215948,1,0,Los Llanos de Aridane,"Calle Tamanca, 22"," Calle Tamanca, 22 , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",121,112,2019-04-14,65000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,1991,,planta 1ª exterior,0,0,37532854,1,0,Tazacorte,"LUGAR CURVA HERRADURA, 1"," LUGAR CURVA HERRADURA, 1 , Tazacorte , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",87,78,2019-04-14,34400,0,1.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de noviembre,0,0,2.0,0,0,2006,,planta 2ª exterior,1,0,40459606,1,1,Tazacorte,Urb. Edificio La Fanegueta," Calle Pedro José Viña Díaz, 30 , Urb. Edificio La Fanegueta , Tazacorte , La Palma, Santa Cruz de Tenerife ","Calle Pedro José Viña Díaz, 30","La Palma, Santa Cruz de Tenerife",104,93,2019-04-14,155000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
